"run 2, alpha = .06",BRAF,NRAS,TP53,CDKN2A,C15orf23,STK19,OXA1L,ANKRD20A4,RPS27,PTEN,RAC1,TMEM216,ACSM2B,BAGE,LUZP2,SLC38A4,IDH1,PRB2,LCE1B,MRPS31,NOTCH2NL,C8A,HIST1H2AA,NRK,GRXCR1,RUNX1T1,TAF1A,RQCD1,PRB1,NAP1L2,MUM1L1,USP17L2,PRIM2,CDH9,PPP6C,VEGFC,RBM11,FUT9,HBD,NMS,TRAT1,TRIM58,MPP7,CTAGE6P,OR8D4,EMG1,ZNF99,SERPINB3,SPOCK3,HHLA2,CDK4,KLHL4,FRG2B,ELF5,ZNF98,GML,PDE1A,AREG,DDX3X,DMC1,PRB4,DEFB119,OR51S1,SNAP91,AGXT2,RERG,SPAG16,SPRR2G,STARD6,TMCO5A,CRB1,PARM1,DEFB118,LIN7A,ZMAT4,DEFB114,GRXCR2,VSNL1,UGT2A1,PSG4,ACD,POTEG,GK2,ZNF679,FABP2,MKX,TBC1D3B,DACH1,POTEM,HBG1,DEFB112,C3orf71,GNAI2,NDUFB9,HNF4G,MEOX2,EIF3D,PRSS48,TFEC,WDR12,TPTE2,FOLH1B,CLEC4E,UNC119B,KIAA1257,METTL7B,ARL16,HLA-DRA,NR1H4,TTN,OPN5,FAM19A1,RPAP1,CXCR2,CCK,CLEC14A,CERKL,SPANXN5,DPPA2,OR4N2,DAAM2,GZMA,SLC10A2,C4orf22,CSN3,MAP2K1,CLVS2,OR4N4,ABRA,MS4A2,CCDC28A,HSD11B1,OR52J3,LACRT,SSBP2,NMNAT3,PRR23B,ELMOD1,CYLC2,C1QTNF9,CADM2,TNP1,DCDC1,ACTC1,WDR65,ADAMTS2,SOX7,RBM46,PCDHB8,MNDA,MC2R,FGF16,CLCC1,C9,RAPGEF5,TCEB3C,CCDC54,QSOX2,SCGB1C1,TSPAN12,ELOVL4,CTNNB1,DSC3,PHGDH,IL5RA,RPGRIP1,GABRG1,SIGLEC14,KRT26,DEFB116,CPXCR1,XIRP2,THEMIS,LONRF2,PDHA2,DEFB110,UGT1A1,DGAT2L6,MYL2,RBM22,C2orf65,HRNR,ARID2,CCR2,DEFA4,AKAP11,GPR141,LRRC3B,ZNF454,SGCG,N4BP2,SDPR,NBPF7,NCR2,GPR20,CER1,APCS,EDN1,OR4M2,MYCL1,OR10G7,EIF1AX,SPINK13,TNFSF18,ZFX,C17orf67,GLRB,ACBD7,LRRC37A3,RGS18,DLGAP4,TACR3,GPR98,MUCL1,DYNLRB2,CDC20B,COPG2,COX7B2,FASLG,CCDC102B,SULT1E1,SPRR2D,MRPL54,SIRPB1,PRDM13,LIPE,TAS2R9,IGLL5,DSPP,SPRY3,PROS1,CNTN5,ZFP106,CLDN4,GCN1L1,LOC728819,RC3H2,TRHDE,UBE2J2,SLC14A1,ATF5,MUC7,PDCL2,APOB,ACMSD,FAM58A,ZNF711,RSPH6A,KEL,PDGFC,PRRG3,C16orf78,CD2,LRCH2,KRTAP17-1,SNCAIP,SETD1A,PENK,PHC2,CT62,WNT5A,KRTAP4-8,TREML4,DEFB121,IFT52,TAF7L,CPA3,C12orf43,SULT1B1,CRH,TLL1,KIAA1644,SIGLEC7,VPREB1,OR4F6,GPR65,C1orf51,CEACAM6,FAM65C,GRIN3A,DYDC1,KLHDC8A,COL5A2,CD86,NEU4,MAN1A1,GNG2,HS3ST4,MYH8,TAAR6,MCAM,KIR3DL2,ANXA10,CYP21A2,MT4,LECT2,SULT1C3,TANC2,FAM131B,FBXL6,C12orf76,UGT2B7,CLEC17A,PRKAA2,ZNF320,MYPOP,SLC30A10,NEUROD1,KRT78,CRHBP,CCNE1,DUSP22,CD300E,PRB3,COL4A4,OR5J2,CD96,KDM4B,ZNF716,GLIPR1L2,NKAIN3,PTPN22,DEFB115,ATP5F1,TRIM61,GPC5,HORMAD2,C19orf18,KRT77,TULP2,PEX5L,TMEM178,RNF217,C12orf59,REG3A,C12orf54,LOC649330,SPDYE4,LILRB4,TMPRSS11B,C12orf77,PCDP1,REG1B,FER1L6,HGF,CELSR2,EPPK1,STXBP5L,CCDC92,REG4,OR5H2,CABP5,C7orf34,ROPN1L,DSG3,TENC1,NECAB1,GAGE10,RGPD3,RBMS1,KHDC1,NOP10,FHL1,CRCT1,GAS2,GALNTL5,MOG,FAM155A,OR5H14,DMBX1,FAM53C,RP1,FRG1,RALGPS2,SELP,LIPH,STARD4,ALDH1A1,VPS13C,ATG2B,DHRS9,KCNJ9,AVPR1A,TMEM14B,LANCL1,HOXB6,GCG,C11orf24,FGF12,TNFRSF8,ADH1A,IGHMBP2,CLEC2B,OR10AG1,C18orf26,HTN1,CLCN3,MAP3K11,SERPINA10
TBC1D3B,0.578862679,0.509792796,0.503245865,0.50248344,0.49847798,0.503969625,0.501600736,0.492271407,0.499703539,0.502560046,0.498753232,0.504874752,0.497073062,0.514295597,0.494338726,0.493682044,0.50287745,0.503896612,0.501411989,0.495932723,0.500938214,0.497691115,0.494089702,0.492283101,0.498353998,0.498511509,0.505143269,0.497116868,0.50725323,0.497687142,0.501116939,0.493527441,0.502715823,0.498633549,0.49928478,0.497677943,0.497269237,0.497932963,0.502516534,0.497704045,0.498320379,0.495152377,0.495574888,0.495805024,0.497488402,0.495121603,0.507595798,0.495430499,0.497127592,0.495698621,0.498601682,0.492368902,0.498041553,0.49645157,0.502180971,0.497751085,0.496475951,0.498586359,0.490466315,0.49653504,0.494637063,0.498618437,0.497989516,0.493032113,0.489129748,0.49813074,0.494448797,0.498590699,0.498056771,0.49861747,0.499676615,0.49846645,0.49679799,0.495594959,0.498047489,0.498009497,0.490875993,0.498410709,0.494342411,0.507045912,0.494480291,0.495340577,0.496334726,0.496502938,0.498911691,0.496612143,0.498288044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACH1,0.579144424,0.510007073,0.502829352,0.501388953,0.498271636,0.50358086,0.503034915,0.491194419,0.499361315,0.502535636,0.498414394,0.504537991,0.496749624,0.513804802,0.494112943,0.492867437,0.502462895,0.50351397,0.501041744,0.49439032,0.50058605,0.497041508,0.494031369,0.491586724,0.49802013,0.497937936,0.504926055,0.496800169,0.506854707,0.497511205,0.501076784,0.491267091,0.501842524,0.498171564,0.498719384,0.497409761,0.496958023,0.497412592,0.50213547,0.497384469,0.497740282,0.494779058,0.495042797,0.495085371,0.497448311,0.494502174,0.507498685,0.500063322,0.497346188,0.495431399,0.498265254,0.492121934,0.497964459,0.496144909,0.501826079,0.497456888,0.496183835,0.498253716,0.489578847,0.496198092,0.493987942,0.498265838,0.497844404,0.492725347,0.488913917,0.497805013,0.494148822,0.498250321,0.497725877,0.498286242,0.498514691,0.497533482,0.496190644,0.49527002,0.497718607,0.497678381,0.49059537,0.498074932,0.496298655,0.506600949,0.494210294,0.496313941,0.495732727,0.494265176,0.498569304,0.496305881,0.496694837,0.497903152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTEM,0.57738087,0.508453343,0.501666117,0.500955321,0.496914051,0.500759895,0.501879856,0.490800466,0.498139319,0.498274046,0.497179523,0.503299346,0.495504578,0.512733112,0.492867467,0.492192563,0.501300969,0.502333036,0.499837073,0.494407288,0.499395569,0.496083523,0.4928049,0.488818139,0.49678518,0.496951004,0.503771351,0.495567798,0.505760842,0.496138126,0.496848977,0.492046674,0.50142151,0.497194332,0.497725487,0.496176987,0.495723134,0.496458678,0.500941225,0.496149916,0.496802303,0.493633,0.493619855,0.494275227,0.496210093,0.493655782,0.5054662,0.491001286,0.49611767,0.493247591,0.49703339,0.491032272,0.496730721,0.4949119,0.500732167,0.496189777,0.494981509,0.497017836,0.48904627,0.494998019,0.493140589,0.497051808,0.496715121,0.489267076,0.48772739,0.496571035,0.493146721,0.497016538,0.496412105,0.497050951,0.497961716,0.496907368,0.495253129,0.494073321,0.496488151,0.496445334,0.489475975,0.496838744,0.492847285,0.505500319,0.492976925,0.495433862,0.494851655,0.494905751,0.497341271,0.495069637,0.495458381,0.495165233,0.496549768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBG1,0.580281666,0.511497197,0.504650795,0.50393476,0.499964374,0.505447373,0.504894152,0.493673943,0.501213409,0.50458503,0.500294391,0.50627017,0.498284355,0.515773877,0.495772826,0.494911879,0.504271174,0.505468647,0.5029127,0.497401128,0.502386663,0.499112952,0.495750706,0.493669907,0.499589391,0.500020502,0.506798665,0.498667535,0.50873545,0.499164319,0.502722833,0.494892761,0.504343505,0.499926106,0.500781918,0.499132649,0.498492581,0.499485491,0.504015572,0.499197421,0.499793726,0.496401053,0.497025225,0.497250589,0.499254153,0.496520761,0.509597407,0.498727697,0.49914688,0.497651558,0.50009359,0.493763631,0.49978369,0.497914924,0.503634478,0.499238922,0.497888395,0.500170456,0.491812502,0.497998371,0.496070213,0.500121029,0.499658835,0.494370759,0.490508904,0.499627673,0.495864433,0.500118821,0.499547698,0.499862483,0.501141898,0.499969815,0.498391757,0.497039604,0.499531397,0.499500436,0.492311193,0.49990734,0.495753971,0.508550583,0.495847184,0.49843907,0.497823016,0.497968535,0.500408739,0.498143392,0.498475326,0.498137894,0.496903333,0.499955455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFB112,0.576692851,0.507859903,0.501049783,0.500357921,0.496296009,0.501795788,0.501280124,0.490202699,0.497523278,0.50098359,0.49659321,0.502686166,0.494888742,0.512127522,0.49223735,0.491615749,0.500708808,0.501713556,0.499222801,0.493796712,0.498788465,0.49546782,0.492214661,0.490274111,0.496166651,0.496327708,0.503130085,0.494956487,0.505166294,0.495518643,0.499107495,0.491429274,0.500807334,0.496419946,0.497121596,0.495560414,0.495106181,0.495832471,0.500325789,0.495536095,0.496223739,0.493048312,0.493458565,0.493657356,0.495594818,0.49306875,0.506100984,0.495226128,0.495536776,0.494163896,0.496414925,0.490296785,0.496110649,0.494302336,0.500056518,0.495577011,0.494403871,0.496398813,0.488476234,0.494381497,0.492544891,0.496429525,0.495989178,0.490961764,0.487119231,0.495955243,0.492352301,0.496402149,0.495874689,0.496431479,0.49752854,0.496288443,0.494644568,0.493471693,0.49587393,0.495833094,0.488895686,0.49622079,0.492241786,0.504911813,0.492370749,0.494812467,0.494254372,0.494360136,0.496744173,0.494456156,0.494815844,0.494553861,0.493324709,0.496320678,0.495903365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3orf71,0.581446576,0.512450932,0.507452107,0.504542081,0.500535975,0.506064086,0.505487922,0.494268653,0.501857825,0.505126159,0.500904638,0.506990152,0.499094203,0.516337077,0.496506153,0.495740531,0.50487572,0.506006877,0.503547969,0.498043594,0.503013377,0.49972329,0.496400397,0.494320417,0.500498348,0.500654632,0.507406697,0.499241945,0.509315777,0.499815349,0.503417464,0.495607837,0.505029295,0.500723501,0.501181944,0.49985727,0.499399943,0.500214985,0.504645251,0.499848141,0.500399395,0.497202838,0.497736481,0.497903757,0.499902528,0.497151369,0.510200136,0.499334773,0.499786216,0.498295131,0.500743628,0.494414233,0.500434957,0.498565918,0.504252751,0.499598933,0.498526835,0.500743364,0.492414181,0.498650119,0.496715324,0.500770919,0.500310753,0.495072791,0.491148246,0.500279001,0.496447796,0.50074365,0.500199583,0.500722648,0.501773391,0.500703377,0.499362941,0.497639841,0.500180768,0.500151009,0.492957508,0.500502201,0.4964013,0.509412587,0.496610616,0.499081406,0.498471916,0.498608681,0.50105673,0.498729556,0.499127552,0.498746915,0.497554733,0.500624551,0.496935794,0.500676763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNAI2,0.578122313,0.509777627,0.502701805,0.502238127,0.498229268,0.503718504,0.500572626,0.490950546,0.499464469,0.502851528,0.498504502,0.504709848,0.496533618,0.514141306,0.494119505,0.493445787,0.502577643,0.503467586,0.501161401,0.495696448,0.500677436,0.497393758,0.49408249,0.491921593,0.498105126,0.498308429,0.505062076,0.496871963,0.507008263,0.496902023,0.50100506,0.493308082,0.500001389,0.496211353,0.499026863,0.496318586,0.497027159,0.497756131,0.50226482,0.497463128,0.498076449,0.494872503,0.495332958,0.494607084,0.497521767,0.494892528,0.507492675,0.497045792,0.497420943,0.496264709,0.497059324,0.492137208,0.497775224,0.496209247,0.499705499,0.49750411,0.496242837,0.498342636,0.490208409,0.496290161,0.494405466,0.498369397,0.497928851,0.492321328,0.48891932,0.497888622,0.494211291,0.498341748,0.497509314,0.498320117,0.499692397,0.498216421,0.496559165,0.495641422,0.497800159,0.497761703,0.490701276,0.498108278,0.494102868,0.506861202,0.494202508,0.496724586,0.496191885,0.496264545,0.498662948,0.49636737,0.49675442,0.496507944,0.495216343,0.498226149,0.494602501,0.498831093,0.498018166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDUFB9,0.580214344,0.511615143,0.504626567,0.503910857,0.49994103,0.505437374,0.504856504,0.493650841,0.501189444,0.504499338,0.500229668,0.506350347,0.498465435,0.515751268,0.495749952,0.494739552,0.504253842,0.505136557,0.502888939,0.497369599,0.502369561,0.499091784,0.495728086,0.493685656,0.49982315,0.499769875,0.506775987,0.498568112,0.508731286,0.499141396,0.502701386,0.494937171,0.504402609,0.499878264,0.500756489,0.499186053,0.498724578,0.499561039,0.503991998,0.499172917,0.499742618,0.496582546,0.496998925,0.497228188,0.499228876,0.496236185,0.509632925,0.498722197,0.499127547,0.497571193,0.500070072,0.493728875,0.499759401,0.497891867,0.503612307,0.499215288,0.497870407,0.500067533,0.491791428,0.497977456,0.49604759,0.500069257,0.499635617,0.494405315,0.490565531,0.499604093,0.495933703,0.500069713,0.499524119,0.500098157,0.501131333,0.499937197,0.49771238,0.497046969,0.499507968,0.499476655,0.492288396,0.499883681,0.495754164,0.508522075,0.496003007,0.498289152,0.497808574,0.497936368,0.500384939,0.498053593,0.498451597,0.498101956,0.496880712,0.499949236,0.496263584,0.50071947,0.498203196,0.499929725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNF4G,0.580847951,0.512072655,0.503253909,0.504826993,0.500674962,0.505910943,0.505357504,0.494638489,0.501865515,0.504747309,0.500952073,0.506795386,0.499236171,0.51580361,0.496579392,0.495996835,0.5047743,0.505858095,0.503487497,0.498208661,0.502982688,0.499864035,0.496928522,0.494573599,0.500606206,0.499836831,0.507203973,0.499330654,0.508986643,0.499887645,0.503305237,0.496078176,0.504923996,0.500570603,0.501530843,0.499904942,0.498410356,0.500425462,0.521598248,0.499937885,0.500466811,0.497443715,0.497861838,0.497955367,0.499925292,0.497347108,0.508264488,0.502982621,0.49599457,0.497228181,0.500799154,0.494710657,0.500502928,0.498752111,0.504186599,0.499945307,0.498147081,0.500798108,0.492776659,0.4988094,0.496865261,0.500821881,0.500385069,0.495361986,0.490598809,0.500619398,0.49676863,0.500795497,0.500248714,0.500827907,0.501785476,0.500672037,0.499045074,0.49789328,0.500273801,0.500227071,0.493315244,0.500621362,0.499104711,0.50729516,0.496998661,0.497640176,0.498845453,0.498751047,0.501096715,0.498867343,0.498716447,0.501395861,0.497740922,0.500682664,0.497139626,0.501306823,0.499009807,0.500684505,0.500724193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEOX2,0.581835212,0.512202294,0.505431373,0.506069723,0.500809871,0.506020472,0.505655106,0.49389027,0.502048162,0.505292675,0.501100326,0.507153649,0.499334691,0.516453802,0.496626478,0.495208718,0.504846696,0.505971078,0.50372939,0.498249638,0.503193448,0.499964053,0.496611581,0.494422419,0.500695705,0.50085117,0.508270623,0.499209279,0.509378282,0.500014716,0.503346532,0.495821448,0.505209428,0.500722385,0.501615573,0.500056421,0.499601153,0.500315546,0.504820951,0.50004784,0.501935616,0.497464427,0.497865628,0.497968902,0.500101515,0.497353725,0.510314949,0.503522448,0.499996027,0.498026433,0.500939598,0.494632536,0.500632233,0.498769999,0.504426473,0.500089746,0.498725457,0.500940006,0.49199911,0.498854081,0.49692427,0.500967146,0.500508622,0.495287507,0.491226249,0.500258994,0.496537233,0.500940013,0.500398109,0.500969927,0.501967997,0.500807069,0.499121231,0.497899311,0.500378565,0.500349361,0.493179814,0.500756928,0.500363452,0.508883319,0.496786728,0.499283321,0.499677384,0.498811945,0.501251007,0.498933354,0.499330072,0.501657202,0.497762557,0.500821427,0.497145339,0.501466749,0.499081106,0.500812291,0.505210061,0.500893738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF3D,0.579871515,0.515833206,0.504769916,0.503968787,0.50006503,0.505505763,0.504934411,0.491926494,0.501299233,0.505551989,0.500348804,0.506420425,0.498649865,0.515755869,0.495905971,0.495232955,0.504017547,0.505446444,0.502985822,0.497513247,0.502475577,0.499252441,0.495882926,0.495447537,0.499916601,0.501033714,0.506847585,0.498670572,0.508697823,0.49927471,0.502022004,0.495097935,0.504484463,0.499998456,0.500871682,0.499315518,0.498859912,0.499553451,0.504082788,0.499264421,0.499867569,0.496480921,0.497115478,0.497378797,0.499356567,0.49664646,0.508973171,0.498867725,0.498872948,0.497267794,0.500166922,0.493918773,0.499885179,0.496991933,0.503686831,0.499342144,0.498012952,0.500189004,0.494425057,0.498115318,0.496197665,0.500215288,0.499353444,0.49457559,0.490523476,0.499729062,0.496022416,0.500187887,0.499621936,0.500219774,0.50122183,0.500036515,0.498380143,0.497168359,0.499633759,0.499601305,0.492360755,0.500006859,0.495554817,0.508558968,0.496049276,0.498619349,0.497921303,0.498075746,0.500502168,0.498193617,0.498638858,0.49825738,0.497029835,0.500071073,0.49641063,0.50071833,0.498341867,0.500145224,0.500779134,0.500913663,0.500061337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRSS48,0.579272114,0.510591285,0.503820099,0.504115206,0.499151953,0.504597453,0.50405444,0.492947033,0.500382465,0.503708489,0.49943166,0.505504979,0.49770511,0.51484958,0.497947147,0.494359271,0.503444729,0.504532257,0.50206923,0.496617453,0.501575237,0.498315541,0.495000353,0.492616144,0.499031854,0.499202426,0.508937426,0.497796435,0.507826627,0.4983657,0.501876796,0.494983178,0.50357177,0.499797407,0.499942664,0.498375444,0.497951828,0.5020917,0.503164478,0.498390222,0.498957939,0.495832122,0.496252497,0.496345303,0.498446871,0.495784292,0.508804385,0.497938612,0.498341281,0.496855608,0.499277233,0.49305066,0.498971427,0.497130996,0.502801395,0.498431397,0.497108707,0.499270965,0.491836892,0.497181032,0.49531972,0.499297918,0.498849302,0.49045834,0.489688974,0.498605042,0.495095054,0.499291042,0.498736111,0.499302167,0.500341565,0.49914745,0.497477489,0.496272023,0.498723711,0.498688821,0.491614086,0.499089719,0.495014259,0.507670642,0.491289924,0.497644725,0.497036538,0.497179639,0.499586908,0.497258981,0.497684422,0.497363367,0.496137462,0.499171077,0.495524966,0.499801258,0.497438623,0.49913115,0.499730502,0.499813518,0.499260849,0.499046402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFEC,0.599248009,0.52749579,0.513610667,0.51285438,0.509522794,0.513437924,0.51380954,0.502538493,0.510700687,0.513394131,0.509840938,0.515376545,0.508023598,0.523870863,0.505296472,0.504688568,0.513188929,0.51444705,0.512238783,0.507008704,0.511071562,0.508672049,0.504047705,0.503112334,0.509440714,0.5086252,0.515658172,0.508191578,0.517010204,0.508740735,0.511894861,0.50421651,0.513390463,0.509039212,0.510266149,0.508781312,0.507156339,0.509193902,0.513538537,0.50880175,0.509086399,0.50627444,0.506570458,0.506879545,0.509093,0.505845792,0.518069558,0.507993497,0.508686795,0.50675848,0.509631506,0.503396748,0.509374459,0.507522884,0.512657563,0.508843973,0.506288935,0.509706423,0.501275316,0.50762428,0.50559732,0.509711746,0.50924604,0.503992159,0.499237209,0.509222489,0.505383581,0.509687091,0.509123584,0.509715103,0.510390948,0.508423818,0.507879286,0.506656346,0.509106626,0.509093356,0.501944007,0.509510822,0.504359586,0.51723635,0.505538476,0.50800949,0.507578214,0.507540131,0.509952008,0.507696048,0.508088627,0.507658047,0.506523817,0.509568839,0.505908422,0.510165901,0.507834008,0.509546188,0.508817443,0.510312714,0.509573292,0.508671363,0.510489604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
