,BRAF,NRAS,TP53,CDKN2A,C15orf23,STK19,OXA1L,ANKRD20A4,RPS27,PTEN,RAC1,TMEM216,ACSM2B,BAGE,LUZP2,SLC38A4,IDH1,PRB2,LCE1B,MRPS31,NOTCH2NL,C8A,HIST1H2AA,NRK,GRXCR1,RUNX1T1,TAF1A,RQCD1,PRB1,NAP1L2,MUM1L1,USP17L2,PRIM2,CDH9,PPP6C,VEGFC,RBM11,FUT9,HBD,NMS,TRAT1,TRIM58,MPP7,CTAGE6P,OR8D4,EMG1,ZNF99,SERPINB3,SPOCK3,HHLA2,CDK4,KLHL4,FRG2B,ELF5,ZNF98,GML,PDE1A,AREG,DDX3X,DMC1,PRB4,DEFB119,OR51S1,SNAP91,AGXT2,RERG,SPAG16,SPRR2G,STARD6,TMCO5A,CRB1,PARM1,DEFB118,LIN7A,ZMAT4,DEFB114,GRXCR2,VSNL1,UGT2A1,PSG4,ACD,POTEG,GK2,ZNF679,FABP2,MKX,TBC1D3B,DACH1,POTEM,HBG1,DEFB112,C3orf71,GNAI2,NDUFB9,HNF4G,MEOX2,EIF3D,PRSS48,TFEC,WDR12,TPTE2,FOLH1B,CLEC4E,UNC119B,KIAA1257
RAC1,0.498033823945627,0.5006164562766554,0.5015583079544572,0.5015359465763033,0.5018307029125485,0.5019207198135525,0.5019427068288805,0.5020133071072715,0.5018163262093462,0.5014974295819458,0.5,0.5018872847587538,0.5016170413775286,0.5018551206820465,0.5018475238258804,0.5017300133308005,0.5017709003478407,0.5016294516145823,0.5019163480443707,0.5019122356922452,0.5017655685772517,0.5017928810164202,0.50195497372979,0.5014301999906268,0.5018561576841782,0.501766121275176,0.5016833099052435,0.5019314462125399,0.501550540767873,0.5018057480460738,0.5017087356925302,0.5018707869321648,0.5017716447025569,0.5014922525687731,0.5017912468025956,0.5018987895174275,0.5019221571844514,0.5017254832582412,0.5019176780356771,0.5019822637337,0.5019313757346573,0.5018543798203569,0.5017090936877125,0.5020052316562487,0.5019140128486292,0.5018667260736231,0.5014456589294145,0.5015355922448745,0.5018020127859948,0.5017275855120482,0.5019626231977651,0.5018301225992784,0.5018368418501188,0.5019639188039563,0.501755796339325,0.5019651382511982,0.5016928648901735,0.5019956292502137,0.5018083849340145,0.5019233848551548,0.5018567248572215,0.501932385579643,0.5017956919199819,0.5017288764236404,0.5018534857309864,0.5019761978336055,0.5018545702919402,0.5019896029912276,0.501982609886844,0.5019548467056115,0.501302208838383,0.5019064138569511,0.5019535750922058,0.5019549214036098,0.5019270153576624,0.5019992946656908,0.5019440965449533,0.5020305101469981,0.5017777807826671,0.5014856363506197,0.5019279641724642,0.5017408832980057,0.5017605103629885,0.5018039073004107,0.5019653408317609,0.5019284018348171,0.5019815372518004,0.5017131724471539,0.5019619843971752,0.5019204842681733,0.5019907563988781,0.5019802071471272,0.5019729205317287,0.5019693298928337,0.501685353009128,0.5019934716795603,0.501970882655168,0.5019812878001582,0.5017836895284103,0.5018534073464437,0.5016593143165119,0.5019029443794462,0.5019377168416429,0.5019804211163941,0.5018873921262403,
TMEM216,0.49795180401471906,0.5006246193822912,0.5015644557535898,0.501537451896468,0.5018348571550063,0.5019241409884778,0.5019458476865591,0.5020168323171321,0.5018205724249283,0.501500772865023,0.5018750007858631,0.5,0.5016319638484633,0.501857877071964,0.5018514720744474,0.5017355583441564,0.5017748914679045,0.5016338327465688,0.5019194356190948,0.5019162108185773,0.5017691685674255,0.5017970438677761,0.50195941063207,0.5014394628670429,0.5018594344856084,0.501769722220209,0.5016863666770272,0.5019577368271505,0.5015603055404836,0.5018105702211973,0.501712087123257,0.5018743836306133,0.5017748009822791,0.501492643182265,0.5017957489614224,0.5019012041228317,0.5019264751308925,0.5017283414972449,0.501918763450538,0.5019868191754814,0.5019359952857055,0.5018590026631302,0.5017168351969746,0.5020083778665376,0.5019175966940547,0.501867709639398,0.5014493826856421,0.5015225769077016,0.5018072490869842,0.5017312380213248,0.5019656367560276,0.5018332688095674,0.5018646653513321,0.5019672227488988,0.5017638145791748,0.5019682104450256,0.501696612470828,0.502000057392579,0.5018117761823299,0.5019263984134174,0.5018610335837548,0.5019354423514267,0.5018005171414943,0.5017108735789815,0.5018626328686575,0.5019793286218507,0.5018577783883723,0.5019936077402272,0.5019857507445226,0.5019583105103966,0.5013047122141832,0.501911303382523,0.5019545586579807,0.501959258797951,0.5019300721294462,0.5020023082239534,0.5019472859687635,0.5020343650816734,0.5017824448866801,0.5014894215119228,0.5019311823383296,0.5017457613568426,0.5017633475470759,0.5018078978076395,0.5019683543900234,0.5019335430644286,0.5019849584267256,0.5017134437746453,0.5019650565910027,0.5019259641510401,0.5019953792416516,0.5019832207053898,0.5019716036386384,0.5019728551026943,0.5016887703086668,0.5019966125372389,0.5019738962134305,0.5019843599939856,0.5017877487406374,0.5018568868149096,0.5016638376818401,0.5019081084519044,0.5019412420515035,0.5019835551963645,0.5018886660786952,
ACSM2B,0.49800434375858726,0.5006192083610467,0.5015641839443106,0.5015455937133807,0.5018417506725908,0.5019301351998442,0.5019544806426597,0.5020247827786701,0.5018289790895895,0.5015041815052934,0.5018718260231814,0.5018990324670067,0.5,0.5018662016576843,0.5018543369416354,0.5017331700582806,0.5017776896189724,0.5016364058792134,0.5019186705672741,0.5019198217056889,0.5017776298126182,0.5017990993174437,0.5019661173853974,0.5014397045051613,0.5018653088841611,0.5017657182856999,0.5016946466967213,0.5019642800872185,0.5015621369385108,0.5018184140850936,0.5017180363323542,0.5018831503859721,0.501776626762187,0.5015015286281693,0.5017961165438899,0.5019112133521474,0.5019343684665933,0.501735741655777,0.5019266054696543,0.5019944255102471,0.5019426398434287,0.5018640150964034,0.5017183859456177,0.5020170362729682,0.5019253440764088,0.5018734452186369,0.5014514853030614,0.5015273109923412,0.5018107167956585,0.501737271636831,0.5019706821772116,0.5018351567658035,0.5018710496463717,0.5019758363771814,0.5017678090687682,0.5019734219076083,0.5016948309692211,0.5020087744345745,0.501819453666257,0.5019308867964539,0.5018669269551457,0.5019401602740937,0.5018068005811548,0.5017373512261977,0.5018630979393411,0.5019873487310524,0.5018634287598567,0.5020014024061809,0.5019933404462905,0.5019664932199747,0.5012985904281269,0.5019196599460126,0.5019640298216232,0.5019664061748267,0.5019377441712624,0.5020108831982742,0.5019557959173366,0.502042501564647,0.5017816693544261,0.5014910858348255,0.5019392756003157,0.5017486147968261,0.5017710676720373,0.5018033511942022,0.501977071432019,0.5019384493263824,0.5019909194818831,0.5017244824097153,0.5019723586512836,0.5019342513090276,0.5020025569969394,0.5019919548553802,0.5019847183864367,0.5019805370149452,0.5016960876449055,0.5020050116021286,0.5019809569394015,0.5019928655348955,0.5017931308052856,0.5018655731813695,0.501667049414234,0.5019141928482411,0.5019489164019985,0.5019915285452117,0.5018974970476785,
BAGE,0.49801839344285775,0.5006213399620091,0.501564000470497,0.5015412116793677,0.5018344364312227,0.50192396130811,0.501944527353242,0.5020166526367643,0.5018203927445605,0.5015005931846552,0.5018747005837875,0.5018897409465957,0.5016309969137724,0.5,0.5018512923940797,0.5017347464904827,0.5017751488098382,0.5016280462415101,0.501919255938727,0.5019158760571923,0.5017681647347019,0.5017936439257861,0.5019592309517021,0.50143621800607,0.5018577180278584,0.5017697385187269,0.5016861869966593,0.5019575571467827,0.5015605628824172,0.5018083605483419,0.5017075290889882,0.5018766709650346,0.5017746213019113,0.5014890113855673,0.5017726487952876,0.5019025427833536,0.5019261749288167,0.5017280412951691,0.501920613762658,0.5019866394951136,0.5019358156053377,0.5018580357284395,0.5017118055810952,0.5020081981861698,0.5019174170136869,0.5018695599515178,0.5014489274025493,0.50154421795802,0.5018063167116026,0.5017309378192492,0.5019654570756598,0.5018328135264746,0.5018644856709643,0.5019659024155817,0.501763634898807,0.5019675191130597,0.5016963122687523,0.5019998777122112,0.5018115965019622,0.5019262187330495,0.501860853903387,0.5019352626710589,0.5018002169394187,0.5017332182599478,0.5018613125353404,0.5019786372898849,0.5018574781862966,0.5019934280598594,0.5019854159831376,0.5019578897866132,0.5013084401339868,0.5019115607244566,0.5019564089701005,0.5019588035148582,0.5019298924490784,0.5020021285435856,0.5019469857666877,0.5020341854013056,0.5017818690818794,0.5014870913173594,0.5019279374773566,0.5017441654208004,0.5017610173525124,0.5018077181272717,0.5019681747096557,0.5019333633840608,0.5019847787463579,0.5017183959710735,0.5019647218296177,0.5019262214929737,0.5019950790395759,0.501983041025022,0.5019740888202774,0.5019726754223266,0.5016884701065911,0.5019964328568711,0.5019735614520456,0.5019841803136178,0.5017875690602696,0.5018569890758261,0.5016635833721756,0.5019076877281208,0.5019409072901186,0.5019832549942889,0.5018902407880901,
LUZP2,0.49802780153222215,0.5006170115092775,0.5015578113780119,0.5015336228564129,0.5018277660808399,0.501919629637855,0.5019417268446043,0.502012513180639,0.5018150472031553,0.5014971375691398,0.5018704740131966,0.5018867062346544,0.501622502483299,0.501854662679655,0.5,0.5017302518368325,0.5017717364078439,0.5016298147625696,0.5019140868698991,0.5019113528761263,0.5017652114690868,0.5017906989044554,0.5019547781714446,0.5014345396779042,0.5018548940044999,0.5017628602215527,0.5016739572065476,0.5019522494046224,0.5015561823143687,0.5018056367730911,0.5017057941465672,0.5018713947777879,0.5017701029244367,0.5014911907132037,0.5017909992378867,0.5018990953713706,0.5019224204728384,0.5017111876408638,0.5019156539622959,0.5019827154415214,0.5019319231066591,0.5018535644922905,0.5017057575305947,0.5020044809431372,0.5019130874917201,0.5018661043360025,0.5014369078915059,0.5015383592134613,0.5018031661833082,0.5017265708174461,0.5019620446736656,0.5018264685392612,0.5018581572778809,0.5019631851988398,0.5017589189821029,0.5019633270697793,0.5016893019554712,0.5019964482022221,0.5018065303489532,0.5019217312095386,0.5018565473518001,0.5019306717090692,0.5017926598629728,0.5017269341690538,0.5018576617044214,0.501975602201511,0.5018525523622002,0.5019898782121066,0.5019810982998331,0.5019546172341449,0.5012993863103717,0.5019068052432564,0.5019526065217755,0.5019556496075941,0.5019256609008111,0.5019986990335965,0.5019433102351692,0.5020307297857902,0.5017762151345019,0.5014794982143919,0.5019274511242579,0.5017384035374229,0.5017591960338516,0.5018029863563506,0.5019618005407693,0.5019282322083979,0.5019810019412221,0.5017108119556511,0.5019605029405712,0.5019216297351169,0.501991691241101,0.501978725690523,0.5019721698186173,0.5019691001242438,0.501683753636618,0.501992614374654,0.5019703041310685,0.5019713016131876,0.5017819006832691,0.5018531116433542,0.5016606542316095,0.5019036134370376,0.5019363756667397,0.5019799631140025,0.5018846659257398,
SLC38A4,0.49802645606394624,0.5005866592273289,0.5015654357916071,0.5015347842461774,0.501830025192371,0.5019271223800955,0.5019488427136758,0.5020199089390593,0.5018216809318274,0.50150054715248,0.501875962845256,0.5018937918315026,0.5016243349270832,0.5018611161031973,0.5018532511639717,0.5,0.5017735896364177,0.5016327417312416,0.5019208157203842,0.5019177214754508,0.5017730991042132,0.5017988530303039,0.5019627412504676,0.5014399907172387,0.501860197252371,0.5017681068482721,0.5016856850965004,0.5019609726247471,0.5015592903302845,0.5018093497001338,0.5017137368937057,0.5018790194570781,0.5017759465283813,0.5014962711965553,0.5017956551743676,0.5019030594582,0.5019294308107549,0.5017312953683456,0.5019241016763163,0.5019898232863355,0.5019369721768633,0.5018589523760328,0.5017142755284284,0.5020117275711264,0.5019201790386922,0.501873112624664,0.5014486263899243,0.5015454879376295,0.5018088481074587,0.5017322048279723,0.5019691302705138,0.5018344470945995,0.5018673148071204,0.5019668216274126,0.501766657486336,0.5019700963666954,0.5016867239813947,0.5020035337990704,0.5018152170113752,0.5019239972360191,0.501861493270824,0.5019376986037026,0.501800731832706,0.5017313801749073,0.5018651887090267,0.5019812046237192,0.5018597638813302,0.5019953914149811,0.5019890998515979,0.501960603578067,0.5013039078618393,0.5019148509425012,0.5019577053396573,0.5019622610668827,0.5019322074136373,0.5020057846304448,0.5019454711619856,0.5020373737903278,0.5017780074343553,0.5014866071796136,0.5019343407677153,0.5017470847174452,0.5017654347924596,0.50180938214499,0.5019716817480048,0.501934064118578,0.5019883347112293,0.5017202537366272,0.5019682903968489,0.5019274331990842,0.5019965933359553,0.5019867142198761,0.5019797008831627,0.5019756617923198,0.5016871209906689,0.5019998828341206,0.5019773897279167,0.5019876663820442,0.5017885036859976,0.5018604876268825,0.5016653011784626,0.5019105993038742,0.5019408491754118,0.5019867861214683,0.5018939269962867,
IDH1,0.4980359264647298,0.5006277139553849,0.5015628920687883,0.5015424070411668,0.5018377020354402,0.5019264415475232,0.5019489502838826,0.5020199349144556,0.5018196310245092,0.5015026690715574,0.5018766887990839,0.5018929638920384,0.501628693424563,0.5018613573593405,0.5018545746717709,0.5017334285732055,0.5,0.5016360320138594,0.5019221011941168,0.5019181200967161,0.5017702411722613,0.5017977994213612,0.50196009003441,0.5014395243737343,0.5018609533084967,0.5017706173799324,0.5016894692743507,0.5019603277728759,0.5015634081378071,0.5018125617457707,0.5017131677537293,0.5018793091972255,0.5017773919280046,0.5014977688981913,0.5017950424167752,0.501906336712643,0.5019293200113263,0.5017274310558074,0.5019236890171501,0.5019899217728049,0.501939097883029,0.5018601752425718,0.501693840275121,0.5020114804638611,0.5019204089046981,0.5018704505339014,0.5014293751112903,0.501546534888338,0.5018052371176207,0.5017323106261606,0.5019687393533511,0.5018359343845894,0.5018678879218188,0.5019703253462223,0.5017641387550517,0.5019713130423491,0.5016945122779637,0.5020026483383044,0.5018148787796534,0.5019274710182532,0.5018624638800859,0.5019385449487502,0.5018020779238889,0.5017321297842415,0.5018645421467963,0.5019824312191742,0.5018608809856958,0.5019967103375507,0.5019888533418461,0.5019599243449172,0.5013102663811622,0.5019127010090638,0.5019596912477918,0.5019621036783849,0.5019331747267696,0.5020052037980779,0.5019499515437855,0.5020369560273988,0.5017804388710735,0.5014879301394146,0.501933773284055,0.5017477539984623,0.5017627455162186,0.5018085493774068,0.5019714569873469,0.5019338012633168,0.5019866626542102,0.5017207295748654,0.5019681591883262,0.5019281638158589,0.5019969930761721,0.5019863233027133,0.5019791940672573,0.5019754460484198,0.501690712256596,0.501998766460663,0.5019758581578047,0.5019874625913091,0.5017906443147618,0.5018599894122331,0.5016651502308899,0.5019090036116277,0.5019437372660784,0.501986657793688,0.5018935082818264,
PRB2,0.49798065164388233,0.5005972982188396,0.5015626289095215,0.5015504382467155,0.5018434606036558,0.5019335847367169,0.501955973265102,0.5020268295300633,0.5018250051765754,0.5015096913806271,0.5018837955021038,0.501900460606981,0.5016359651210823,0.5018628102272908,0.5018612084627749,0.5017411361043078,0.5017845874501378,0.5,0.5019255421774121,0.5019253869729153,0.5017694018967103,0.5018009641869514,0.5019698919765226,0.5014431930740632,0.5018565205903469,0.5017757507745179,0.5016952370510178,0.5019674642251593,0.5015638991823066,0.5018188312580185,0.50171909490339,0.5018829042062279,0.5017826966650794,0.5015017595387626,0.5018020392171303,0.5019121102143159,0.5019328162129976,0.5017291388860371,0.5019309018491426,0.5019946378317214,0.5019457324214857,0.5018655925004188,0.5017235163699262,0.5020185138148294,0.5019261657711525,0.5018788052502092,0.5014550683711572,0.5015475637165814,0.5018137313767272,0.5017397351863783,0.5019745179997266,0.5018416393241933,0.5018739500511543,0.5019764682031365,0.5017734033228705,0.5019779224209906,0.5017039646618514,0.5020097388881889,0.5018218341406229,0.5019356562487192,0.5018464460791752,0.5019427366227129,0.5018054915334582,0.5017425479626412,0.5018727504229429,0.5019890365304561,0.5018647777928582,0.5020034815341197,0.5019954085893918,0.5019652338693967,0.5013085740308465,0.5019182617782443,0.5019650383164822,0.5019693075324141,0.5019405517879476,0.502012831095976,0.5019550316020956,0.5020437957430762,0.5017910600661742,0.5014846604433144,0.5019373175130203,0.501751344035273,0.5017698581340517,0.501814923001976,0.5019787282135361,0.5019434383056294,0.5019940041571478,0.5017253284332924,0.5019749012301007,0.501933518224695,0.50200474146428,0.5019937606854074,0.501984016180156,0.5019821913305519,0.5016960258159243,0.5020064254631252,0.501984436193448,0.5019946713649227,0.5017974270702306,0.5018678638172285,0.501667914436631,0.5019177975624421,0.5019513929577322,0.5019939746546742,0.501899290037002,
LCE1B,0.49800156786729066,0.5006210251120791,0.5015569920233769,0.5015344222428039,0.5018299843009862,0.5019177793716547,0.5019410488490006,0.5020120334795737,0.5018155438946741,0.501495025353565,0.501870127931843,0.5018854994794578,0.5016176658090937,0.5018534559244584,0.5018449165700553,0.501728646093401,0.501770092630346,0.501624978177363,0.5,0.5019110822562041,0.5017642951005703,0.5017912223398566,0.5019540959620163,0.5014331837598606,0.5018544805670329,0.5017643369259734,0.5016580693424202,0.501952937989592,0.5015533181288487,0.5018053077997323,0.5017072798403028,0.5018704102183856,0.5017700021447207,0.5014915964220096,0.5017908761074024,0.5018982801967438,0.501919897143851,0.5017201343144292,0.5019145058426642,0.5019820203379228,0.5019308885404746,0.5018535964428232,0.5017115993371147,0.5020035050125176,0.5019124681316814,0.5018649407943271,0.5014436301514856,0.5015392757947882,0.5018019259715348,0.5017264391837664,0.501958837504068,0.5018279589332458,0.5018597325522284,0.5019624239113404,0.5017588035827125,0.5019630818826524,0.5016906819726302,0.5019952585550205,0.5018064656931733,0.5019215995758588,0.5018559050213816,0.5019304884328512,0.5017946168033811,0.5017279247532985,0.5018577600146374,0.5019744557678306,0.5018516876362219,0.5019884397057949,0.501980951906964,0.5019527785805397,0.501294031290049,0.5019053787880013,0.5019514600880951,0.5019544599603925,0.5019247616402895,0.5019975093863949,0.5019418972822483,0.5020295662441149,0.5017772118366822,0.501481350223179,0.5019257930389793,0.5017403989032585,0.501757777115485,0.5017987635922844,0.501963555552465,0.5019280580339278,0.5019800855727056,0.5017135477164041,0.5019602577534441,0.501921602335783,0.5019905015938994,0.5019784218678313,0.5019714256391128,0.5019679774549421,0.5016829403353515,0.5019911427861682,0.5019690973758719,0.5019795611564271,0.5017829499030788,0.5018521952748377,0.5016566750065279,0.5019033096143458,0.5019363644037513,0.5019787563588061,0.5018848739304282,
MRPS31,0.4980264820493643,0.5006157639736827,0.5015518511420083,0.5015347940764421,0.5018246747858461,0.501917386856207,0.5019394100464947,0.5020103514635464,0.5018127383336924,0.5014943091194322,0.5018676186857239,0.5018838777849467,0.5016204200535149,0.5018516791489301,0.5018437856822888,0.5017271549544741,0.5017677146389516,0.5016264260788725,0.5019126853622105,0.5,0.5017602403987601,0.5017873637663375,0.5019520336950068,0.5014284970353993,0.5018524152206512,0.5017626154487388,0.5016799290369626,0.5019512730815597,0.5015534456584145,0.501804264509193,0.5017022626412465,0.5018696366995182,0.5017668369321867,0.5014869847123006,0.5017880895478413,0.5018962675460427,0.5019200374908279,0.5017215187142786,0.5019143142753912,0.5019800415434684,0.5019292999287515,0.5018504331224072,0.501709136322186,0.5020018815909083,0.5019104803069305,0.5018631059127793,0.5014398558815818,0.501535868106579,0.5017998237733239,0.5017234897547953,0.5019590462504423,0.5018266174529208,0.5018565202882964,0.5019601948340807,0.5017576527800771,0.5019598160563097,0.5016875583618032,0.5019936197525144,0.5018021397790404,0.5019188201204035,0.5018539066529,0.5019278811664077,0.501793474688906,0.5017262394293877,0.5018547715694595,0.5019726606418373,0.501851011023493,0.5019871285725926,0.5019789708970132,0.5019517887844372,0.5012971110017141,0.5019038808364947,0.501949778072068,0.5019524083599798,0.5019236344893816,0.5019958705838888,0.501940789693134,0.5020279013360825,0.501770154602876,0.5014791956361635,0.5019247014847439,0.5017325918255937,0.5017543093409622,0.5017996669727577,0.5019619167499589,0.501926978124948,0.5019785378946561,0.5017102210526078,0.5019571117158861,0.5019188474137355,0.501988941601587,0.5019768001733201,0.5019692534703197,0.5019663504847298,0.5016820749517127,0.5019901748971743,0.5019673206003438,0.5019777108528355,0.501781168379113,0.5018502313728818,0.5016565171791395,0.5019016879198347,0.5019340419476733,0.5019771346642949,0.5018836429449884,
NOTCH2NL,0.4980376227956319,0.5005995546775057,0.5015232733272057,0.501505555936723,0.5018404066300373,0.501930544077515,0.5019508798383349,0.5020231657585057,0.5018239181770077,0.5015064428617617,0.5018803804206877,0.5018962643837522,0.5016376570104015,0.5018633966763969,0.5018570731252066,0.5017419614331937,0.5017792645644541,0.5016298698526247,0.501925327056534,0.5019196692487173,0.5,0.5018031565701333,0.5019658137211072,0.5014392488840534,0.5018640619803272,0.5017723286555754,0.5016907397735767,0.5019641399161877,0.501565231174987,0.5018169185459328,0.5017174063139759,0.5018818533355277,0.5017804709790179,0.5015018926079275,0.501800122057972,0.5019096372043567,0.5019324673115418,0.5017342693682966,0.501927196532063,0.5019932222645186,0.5019420260227562,0.5018648432308092,0.5017209965781859,0.5020146388879003,0.5019227894824788,0.5018750020679735,0.501454956067713,0.5015483899226336,0.5017906966018999,0.5017351637801578,0.5019720398450648,0.5018394601832663,0.5018713040627476,0.5019724851849867,0.5017702353239212,0.5019746135340628,0.5017021573137608,0.5020055575491115,0.5018175979721053,0.5019328015024546,0.501866153952168,0.501941555053784,0.5018050860812439,0.5017393402517989,0.5018676650204332,0.5019857317108879,0.5018638492403633,0.5020000108292644,0.5019920117658853,0.501964593077726,0.5013061493395842,0.5019167430949497,0.5019622586472071,0.5019647589544836,0.5019360427641287,0.502008569245316,0.5019536194101369,0.5020406985230469,0.501788060143883,0.5014863801511444,0.5019365897456859,0.501748873348466,0.5017696085684384,0.5018137337790928,0.5019747574790607,0.5019374688232615,0.5019912194480883,0.501722738326561,0.5019714596800399,0.5019318528204161,0.5020016618089809,0.501989623794427,0.501981826422197,0.5019759358427816,0.5016934514454928,0.5020030156262761,0.5019799216124149,0.5019907630830228,0.5017939401143362,0.5018620965847621,0.5016698684188907,0.5019141793038954,0.5019469120482423,0.5019874300811533,0.5018965875086221,
C8A,0.4980175365437747,0.5006160307325178,0.5015582497401656,0.5015377676640204,0.5018324900935204,0.5019227764809682,0.5019446958134901,0.5020156526624621,0.5018183389016756,0.5014931653760556,0.5018728440271116,0.5018892908513582,0.5016242776824824,0.5018540270347366,0.5018477117278305,0.5017328665265399,0.5017719739808094,0.5016265833101212,0.5019174054630757,0.5019119437835502,0.5017683077373888,0.5,0.5019574457325978,0.5014302907649683,0.5018569155483936,0.50176744292303,0.5016851783681451,0.5019554846175959,0.5015568256199838,0.5018093170223086,0.5017092753827113,0.501874946378001,0.5017723530909265,0.5014938961578246,0.5017927903195081,0.5018963544616234,0.5019244650905219,0.5017252524131511,0.5019187811957769,0.5019853568655003,0.5019338836886985,0.5018560975425853,0.5017128723204415,0.5020068923526922,0.5019133956187907,0.5018686116445197,0.501445828077725,0.5015326211269185,0.5018012094679164,0.5017202588019414,0.5019626288759684,0.5018309685833676,0.5018630438364453,0.5019653075072098,0.5017610927012581,0.5019669572173748,0.5016913495400003,0.5019985211673279,0.5018032872964856,0.501923360951556,0.5018561824076961,0.5019312692010158,0.50179791159843,0.5017314605613833,0.5018601323870977,0.5019780662965071,0.5018551910354547,0.5019920680499892,0.5019825323139248,0.501956960807433,0.5012946605391184,0.501909423104613,0.501955127054514,0.501957485032558,0.5019276374875133,0.5020012836503004,0.5019445708662584,0.5020328459644172,0.5017724112697153,0.5014853761108098,0.5019266173682864,0.5017383931270987,0.5017613376207001,0.5018049949217102,0.5019669867442494,0.501931059682678,0.5019815324287412,0.5017152729633122,0.5019635757001225,0.5019248265043684,0.5019934517354939,0.5019822132397317,0.5019751999030183,0.5019708606186366,0.50168642149478,0.5019950236418684,0.5019715930138059,0.501983106766335,0.5017843548710705,0.5018549222299563,0.5016605386342395,0.5019043861350115,0.5019399418751255,0.5019824272089985,0.5018866331530927,
HIST1H2AA,0.49803177337860427,0.500611830176843,0.5015542832873775,0.5015270148746567,0.501825723801861,0.5019156201811571,0.5019375331800235,0.5020082721716768,0.501811734621539,0.5014921054220809,0.5018653470212051,0.5018820678963757,0.5016217060311599,0.5018500243413763,0.5018422012755435,0.5017271650274271,0.5017646748745819,0.5016259213804161,0.501910689365959,0.5019070239929432,0.5017613751690863,0.5017878560133214,0.5,0.5014295592350604,0.501850854320309,0.5017613334382911,0.5016781362563865,0.5019495064065098,0.5015486059151776,0.5018021662341413,0.5017035436207095,0.5018674314588643,0.5017649175249255,0.5014880449141611,0.5017857393912988,0.5018950036946788,0.501917914985437,0.5017151151651029,0.5019122973636211,0.5019785046689458,0.5019276860548711,0.5018507722424895,0.5017071221000681,0.5020000888103321,0.5019060725922719,0.5018600204484419,0.5014401163274004,0.501535854480845,0.5017971854345828,0.5017225937899745,0.5019574063353869,0.5018245427310604,0.5018564242603647,0.5019583849455096,0.501755180357328,0.5019590184563153,0.5016876372216802,0.5019918269719382,0.5018031680716364,0.5019181679927767,0.5018527445275492,0.501927211930786,0.5017875373188198,0.5017250340905157,0.5018536502853891,0.50197109820121,0.5018486450352269,0.501984862183775,0.501977436237987,0.501950080089756,0.5013001883692674,0.501903076876044,0.5019483582298276,0.5019506506872574,0.5019218417088054,0.5019938707801136,0.5019384810800628,0.5020261346610326,0.5017741249855189,0.5014786536621318,0.5019227890216003,0.5017371864672442,0.5017548345105204,0.5017991515545037,0.5019601239693827,0.5019249427245003,0.501976728006085,0.5017091125734812,0.5019567675347971,0.5019181707527007,0.5019870700108172,0.5019746605599343,0.5019672536665446,0.5019645458718599,0.5016758450335316,0.5019877821982082,0.5019656657927898,0.5019760709377801,0.5017782656428331,0.5018490934165702,0.5016557357806114,0.5018996710080645,0.5019323254379205,0.5019723801168267,0.5018821752638621,
